id(pk),id,codigo_act
135139,71730,813210
135140,6493008,813210
135141,6948797,813210
135142,144688,813210
135143,6941283,813210
135144,134833,813210
135145,9583429,813210
135146,143024,813210
135147,77339,813210
135148,100534,813210
135149,136657,813210
135150,131438,813210
135151,10972117,813210
135152,6914602,813210
135153,154436,813210
135154,125697,813210
135155,11302116,813210
135156,10348765,813210
135157,127257,813210
135158,88764,813210
135159,7078506,813210
135160,10752991,813210
135161,61311,813210
135162,75864,813210
135163,8403139,813210
135164,66862,813210
135165,10049218,813210
135166,10059840,813210
135167,133306,813210
135168,98283,813210
135169,10336496,813210
135170,8728106,813210
135171,11512103,813210
135172,8250659,813210
135173,61575,813210
135174,69511,813210
135175,6914538,813210
135176,148658,813210
135177,134092,813210
135178,149586,813210
135179,9312859,813210
135180,10492873,813210
135181,8514881,813210
135182,9838994,813210
135183,59717,813210
135184,11244705,813210
135185,6480388,813210
135186,8402825,813210
135187,139751,813210
135188,144118,813210
135189,137710,813210
135190,73933,813210
135191,58456,813210
135192,11236304,813210
135193,153663,813210
135194,11551432,813210
135195,59200,813210
135196,105778,813210
135197,140895,813210
135198,144095,813210
135199,138693,813210
135200,139167,813210
135201,75244,813210
135202,74227,813210
135203,7378111,813210
135204,10700717,813210
135205,10125285,813210
135206,68050,813210
135207,140826,813210
135208,141214,813210
135209,8346099,813210
135210,149103,813210
135211,100621,813210
135212,148695,813210
135213,89898,813210
135214,11180550,813210
135215,69357,813210
135216,68800,813210
135217,127023,813210
135218,103241,813210
135219,139653,813210
135220,101912,813210
135221,133912,813210
135222,11207711,813210
135223,141670,813210
135224,135453,813210
135225,81660,813210
135226,93650,813210
135227,104990,813210
135228,11339846,813210
135229,68049,813210
135230,7004638,813210
135231,109297,813210
135232,9868217,813210
135233,111986,813210
135234,7004645,813210
135235,141237,813210
135236,140468,813210
135237,140106,813210
135238,120132,813210
135239,11633411,813210
135240,140039,813210
135241,122143,813210
135242,66907,813210
135243,91105,813210
135244,127656,813210
135245,98583,813210
135246,141793,813210
135247,153665,813210
135248,61861,813210
135249,139631,813210
135250,147807,813210
135251,10426182,813210
135252,6908999,813210
135253,122593,813210
135254,152925,813210
135255,10716633,813210
135256,155429,813210
135257,7805715,813210
135258,139689,813210
135259,6948681,813210
135260,134740,813210
135261,8485779,813210
135262,138414,813210
135263,81920,813210
135264,95079,813210
135265,147771,813210
135266,54786,813210
135267,11098393,813210
135268,10339633,813210
135269,66870,813210
135270,98246,813210
135271,11147858,811499
135272,8641773,812110
135273,8485474,813130
135274,7368952,811111
135275,10618928,812110
135276,11487440,812110
135277,9364475,812110
135278,11341269,813230
135279,8796529,812110
135280,147132,812410
135281,10380714,813210
135282,72723,811115
135283,10206464,811314
135284,8797754,813230
135285,9492495,812110
135286,8320753,811312
135287,11105842,813210
135288,63884,811121
135289,11392804,811499
135290,65910,811312
135291,8320937,812110
135292,9606630,812110
135293,10845404,812110
135294,11024429,812110
135295,8434677,812110
135296,11644391,812110
135297,9632705,812110
135298,8403026,812110
135299,11416581,812110
135300,10301805,812110
135301,11451181,812110
135302,7368773,812110
135303,10623878,812110
135304,10722861,812110
135305,8796757,812110
135306,11661159,812110
135307,9253132,812110
135308,8317449,812110
135309,10151945,812110
135310,8320319,812110
135311,11385309,812110
135312,6959567,812110
135313,10294633,812110
135314,11103164,812110
135315,60609,812110
135316,11671464,812110
135317,10774409,812110
135318,10715375,812110
135319,96357,812110
135320,7138211,812110
135321,10046208,812110
135322,81751,812110
135323,10240242,812110
135324,10750120,812110
135325,10076095,812110
135326,7138675,812110
135327,10668309,812110
135328,9535446,812110
135329,8313380,811191
135330,10608972,811191
135331,11572015,812110
135332,9584557,812910
135333,9344435,811121
135334,11156522,812110
135335,63792,812110
135336,6930498,812110
135337,11372381,812110
135338,10611339,812110
135339,84026,812110
135340,10891591,811219
135341,9197432,811219
135342,10250523,812110
135343,8304526,812110
135344,8320636,812110
135345,70741,812110
135346,151314,812110
135347,9518505,812110
135348,6909222,812110
135349,11691240,812110
135350,9767220,812110
135351,10854513,812110
135352,11322651,812110
135353,10388426,812110
135354,10095681,812110
135355,10802162,812110
135356,11439142,812110
135357,11018096,812110
135358,10100528,812110
135359,8319675,812110
135360,9917722,812110
135361,11478349,812110
135362,8370333,812110
135363,8551947,812110
135364,10005237,812110
135365,7623112,812110
135366,11364024,812110
135367,11513815,812110
135368,8250546,812110
135369,10360619,812110
135370,10148403,812110
135371,9408095,812110
135372,8361831,812110
135373,8565438,812110
135374,11611300,812110
135375,11347983,812110
135376,10260202,812110
135377,11026537,812110
135378,9874739,812110
135379,11135698,812110
135380,106638,812110
135381,11248508,812110
135382,7816308,812990
135383,73476,812990
135384,10277647,812110
135385,8345894,812110
135386,10562007,812110
135387,8677438,812110
135388,10663057,812110
135389,6423926,812110
135390,10191328,812110
135391,10212728,812110
135392,9651978,812110
135393,6941203,812110
135394,123632,812110
135395,11049771,812110
135396,10022951,812110
135397,10825463,812110
135398,11242995,812110
135399,9548121,812110
135400,10382067,813210
135401,11542403,812110
135402,6422460,812110
135403,9849635,811114
135404,11069422,811312
135405,121703,812110
135406,9787309,812110
135407,95632,811199
135408,10749159,812110
135409,7017338,812110
135410,10693914,812110
135411,8303987,812110
135412,61511,811219
135413,9035743,811219
135414,8304779,813210
135415,7622637,811219
135416,10638780,811410
135417,6971171,811499
135418,6971698,811410
135419,130049,811410
135420,6971806,811211
135421,8320455,812110
135422,11479822,812110
135423,9549475,813230
135424,11581777,812110
135425,7346066,812110
135426,10298920,812110
135427,126384,811111
135428,9928480,811122
135429,124275,813230
135430,10548916,812110
135431,71296,812110
135432,9861391,812110
135433,94700,811312
135434,10524739,812110
135435,9806614,812110
135436,9850445,812110
135437,92286,811219
135438,9993609,812110
135439,10050232,812110
135440,80305,811219
135441,91404,811219
135442,8514486,812210
135443,123076,812210
135444,8515299,812210
135445,9443041,812210
135446,143901,812210
135447,10314787,812210
135448,8677659,812210
135449,8317305,811199
135450,73220,811192
135451,11627821,812110
135452,11640097,811192
135453,7004675,812110
135454,54065,811121
135455,10491780,812110
135456,11122401,811111
135457,9685794,811493
135458,11439764,812110
135459,7017325,811121
135460,11032697,811122
135461,9900788,812990
135462,10928051,812990
135463,8333793,811219
135464,7017276,812110
135465,8996654,811111
135466,10063176,812110
135467,7048438,811312
135468,72830,811493
135469,10589348,812110
135470,8677409,812110
135471,7156058,811219
135472,10828255,812110
135473,11578357,813230
135474,10017247,811115
135475,9454007,811219
135476,78262,811219
135477,8370619,811312
135478,9695933,813230
135479,152060,811111
135480,10700620,811312
135481,10341069,811199
135482,9955728,811492
135483,140575,811312
135484,10660844,811111
135485,11037875,812110
135486,7078739,811111
135487,11023489,812110
135488,88046,811113
135489,10189583,812110
135490,8370447,812110
135491,11577181,811111
135492,10871296,812110
135493,7138274,811312
135494,10304796,812990
135495,10315919,812110
135496,10830337,811111
135497,11180290,812110
135498,10855875,811111
135499,10874050,811312
135500,98343,811312
135501,154410,811312
135502,7058301,811312
135503,68627,811312
135504,9904311,811312
135505,109636,811111
135506,149752,811312
135507,133103,811312
135508,149153,811312
135509,9629658,812110
135510,83576,811113
135511,10521340,811111
135512,11518368,813230
135513,10200270,812110
135514,9822968,812110
135515,7138513,812110
135516,154166,811111
135517,10142056,812110
135518,11194455,811111
135519,9900730,812110
135520,11531736,812110
135521,8304715,811115
135522,69396,811111
135523,9312641,812990
135524,7049150,811499
135525,105220,811499
135526,9866833,811499
135527,11026714,811499
135528,8594920,811499
135529,11100742,811199
135530,6962082,811119
135531,8796537,811111
135532,11426297,812410
135533,97916,811119
135534,74035,811119
135535,11627414,812410
135536,79901,811312
135537,6972679,811119
135538,8766313,811119
135539,138009,811192
135540,6423596,811119
135541,8402630,811119
135542,82600,811119
135543,146834,811111
135544,81019,812410
135545,58522,811121
135546,81017,811121
135547,10351381,811119
135548,10679184,811121
135549,9925862,811114
135550,10117916,813230
135551,6914649,811111
135552,8850493,811114
135553,8093886,811114
135554,117522,811114
135555,60606,811114
135556,85850,811114
135557,70856,811114
135558,61131,811114
135559,107820,811114
135560,9368796,811111
135561,154820,811114
135562,119921,811114
135563,9084566,811114
135564,153066,811114
135565,8486114,811114
135566,126324,811114
135567,56051,811114
135568,10810340,811114
135569,67700,811114
135570,140578,811114
135571,96545,811114
135572,65650,811114
135573,130588,811114
135574,65467,811114
135575,73629,811114
135576,8362111,811114
135577,117721,811114
135578,115386,811114
135579,9181856,811114
135580,140546,811114
135581,128047,811114
135582,8485923,811114
135583,107825,811114
135584,11282968,811114
135585,73459,811114
135586,9184682,811114
135587,58379,811114
135588,152400,811114
135589,71866,811114
135590,73750,811114
135591,11383646,811114
135592,10625018,811111
135593,6915723,811114
135594,9769673,811114
135595,136308,811114
135596,67033,811119
135597,8880260,811114
135598,152404,811114
135599,66511,811114
135600,7078404,811114
135601,115369,811114
135602,128933,811114
135603,73762,811114
135604,66415,811114
135605,52935,811114
135606,11452558,811114
135607,58262,811114
135608,118217,811114
135609,10975657,811114
135610,113989,811114
135611,152402,811114
135612,54865,811114
135613,10982411,811114
135614,58142,811114
135615,136236,811114
135616,8361812,811114
135617,7138458,811114
135618,146734,811114
135619,9423094,811114
135620,10607019,811114
135621,150639,811114
135622,134628,811114
135623,84868,811114
135624,8301541,811114
135625,6915525,811111
135626,10024916,811114
135627,10006123,811114
135628,102857,811114
135629,124182,811114
135630,7004992,811114
135631,95969,811114
135632,9552853,811114
135633,53072,811111
135634,7017043,811114
135635,96726,811114
135636,8552948,811111
135637,10619002,811111
135638,10567496,811111
135639,9306650,812410
135640,10216331,811111
135641,8313689,811111
135642,9651846,812410
135643,138591,811111
135644,82749,811111
135645,92618,811112
135646,6973476,811114
135647,108541,811114
135648,145382,811114
135649,61508,811114
135650,9386979,811114
135651,9709254,811114
135652,128038,811114
135653,8728236,811114
135654,138742,811114
135655,9812008,812110
135656,8320535,812110
135657,9788857,812110
135658,10423002,811199
135659,123544,811219
135660,9815608,812110
135661,9849833,811499
135662,84460,811121
135663,6929587,812110
135664,11152776,812110
135665,6914980,812110
135666,10171514,812110
135667,11297060,812110
135668,11278903,812110
135669,6948814,811493
135670,8301351,812110
135671,11425792,812110
135672,10554287,811111
135673,9720613,812110
135674,8317218,812110
135675,87695,811410
135676,10599129,812110
135677,10054604,811199
135678,10489749,812110
135679,71833,812110
135680,102788,811116
135681,145828,811192
135682,6908008,811492
135683,8319904,812110
135684,7058328,812110
135685,7345348,812110
135686,7368624,812110
135687,10981811,812110
135688,10962820,812110
135689,11570381,811492
135690,11476950,811492
135691,10385004,811211
135692,11094023,811112
135693,9511473,813230
135694,10416007,811111
135695,7344836,811112
135696,9973188,811113
135697,84769,811312
135698,81038,811113
135699,11344552,811119
135700,11490429,812110
135701,9898639,812110
135702,8112227,813210
135703,8796878,812110
135704,10656810,812110
135705,10415898,812110
135706,10133459,811211
135707,152471,811211
135708,8370364,811211
135709,117082,811211
135710,141682,811211
135711,11565103,811211
135712,9528887,811211
135713,11257680,811211
135714,9570843,811219
135715,10595024,811219
135716,113395,811211
135717,56298,811211
135718,133323,811211
135719,7368805,811211
135720,52967,811211
135721,117488,811211
135722,72906,811211
135723,9086633,811211
135724,56289,811211
135725,11045593,811211
135726,151265,811211
135727,11252641,812110
135728,61761,811219
135729,115509,811219
135730,9195836,813210
135731,11607024,813230
135732,11075659,812110
135733,9920004,812110
135734,9370741,812110
135735,10371563,812110
135736,10015903,812110
135737,9540199,812110
135738,11562874,812110
135739,11542292,812110
135740,11552835,812110
135741,10536758,812110
135742,11406391,812110
135743,11614293,812110
135744,10199267,812110
135745,11209881,812110
135746,67820,812110
135747,10498279,812110
135748,8304578,812110
135749,11261824,812110
135750,6973479,812110
135751,11376131,812110
135752,11594632,812110
135753,7048837,812110
135754,8304529,812110
135755,7048831,812110
135756,11427565,812110
135757,102376,812110
135758,9502866,812110
135759,11258524,812110
135760,10574105,812110
135761,10793918,812110
135762,8361744,812110
135763,10864160,812110
135764,11124617,812110
135765,120331,812110
135766,6959150,812110
135767,10429661,812110
135768,11645073,812110
135769,10145248,812110
135770,9035200,812110
135771,11278047,812110
135772,10415341,812110
135773,9443657,812110
135774,123243,812110
135775,10420844,812110
135776,10076733,812110
135777,11472571,812110
135778,7049012,812110
135779,11161162,812110
135780,9535179,812110
135781,8361857,812110
135782,10753806,812110
135783,7138312,812110
135784,105256,812110
135785,9505065,812110
135786,11658363,812110
135787,142640,812110
135788,10832565,812110
135789,7048349,812110
135790,11319004,812110
135791,6972961,812110
135792,11660238,812110
135793,131694,812110
135794,10583428,812110
135795,8434280,812110
135796,11480855,812110
135797,56600,812110
135798,10842283,812110
135799,11156943,812110
135800,11509978,812110
135801,10646015,812110
135802,7138321,812110
135803,11498765,812110
135804,10335337,812110
135805,7017251,812110
135806,6972691,812110
135807,10204652,812110
135808,8552767,812110
135809,10561217,812110
135810,8313490,812110
135811,11564829,812110
135812,10965292,812110
135813,11088762,812110
135814,9926938,812110
135815,11306337,812110
135816,10859643,812110
135817,10087098,812110
135818,11226450,812110
135819,10326073,812110
135820,8333964,812110
135821,9500013,812110
135822,11623325,812110
135823,80312,812110
135824,11056834,812110
135825,10966867,812110
135826,131637,812110
135827,9193908,812110
135828,11074790,812110
135829,10842337,812110
135830,9626718,812110
135831,11191088,812110
135832,10066455,812110
135833,10078039,812110
135834,9853956,812110
135835,10230867,812110
135836,10504016,812110
135837,11092317,812110
135838,10511513,812110
135839,9753272,812110
135840,8403082,812110
135841,9623622,812110
135842,10889919,812110
135843,9856014,812110
135844,10184785,812110
135845,10991856,812110
135846,11559863,812110
135847,9925201,812110
135848,10170116,812110
135849,10555113,812110
135850,9749608,812110
135851,11700761,812110
135852,10495015,812110
135853,10007815,812110
135854,11288434,812110
135855,11032316,812110
135856,10643943,812110
135857,11518846,812110
135858,9253140,812110
135859,10777866,812110
135860,9524830,812110
135861,8313839,812110
135862,10249031,812110
135863,126936,812110
135864,10130752,812110
135865,11230678,812110
135866,107888,812110
135867,10553818,812110
135868,11629844,812110
135869,11604526,812110
135870,11425608,812110
135871,10449050,812110
135872,6972920,812110
135873,10165016,812110
135874,9085630,812110
135875,97775,812110
135876,10418317,812110
135877,10959698,812110
135878,8362038,812110
135879,10164443,812110
135880,11208803,812110
135881,10138530,812110
135882,11382403,812110
135883,11597681,812110
135884,8346530,812110
135885,9804576,812110
135886,6941237,812110
135887,10904571,812110
135888,9976334,813210
135889,11355964,813110
135890,11154878,811199
135891,10511126,812990
135892,7345007,812990
135893,115790,813230
135894,10948542,813210
135895,7017049,813230
135896,7017314,813230
135897,6423502,811499
135898,73913,812110
135899,141660,813110
135900,9746493,813230
135901,7016971,813110
135902,8515719,813110
135903,152296,813110
135904,9219681,813110
135905,69763,813120
135906,10964785,811111
135907,8317360,812410
135908,96771,813110
135909,9835876,813110
135910,83755,813120
135911,7815805,813210
135912,120127,813230
135913,8320177,811121
135914,10671209,812210
135915,62624,812110
135916,140544,812110
135917,9814739,813210
135918,11369657,811219
135919,11164387,811219
135920,9647436,811219
135921,53113,811219
135922,11450528,812110
135923,10140752,813120
135924,8329530,812110
135925,10894121,812110
135926,6915204,812210
135927,86366,812110
135928,10117433,812110
135929,6959276,812110
135930,8350122,811219
135931,121920,812110
135932,141885,811219
135933,76942,811111
135934,10246370,811111
135935,81410,813230
135936,8486211,813110
135937,9570385,811111
135938,11267189,812110
135939,9569206,811119
135940,7137960,811111
135941,9779628,811119
135942,11058852,812110
135943,9965453,812110
135944,11128254,812110
135945,134896,811119
135946,11485415,811111
135947,9197009,812110
135948,8313230,812110
135949,8313097,812110
135950,10967639,812110
135951,73724,812110
135952,112011,811312
135953,11545400,812110
135954,9999452,812410
135955,6908503,812110
135956,11329654,812110
135957,11543042,811499
135958,9346101,811111
135959,10397721,813210
135960,99730,812110
135961,6907865,812110
135962,11555052,812110
135963,10936648,812110
135964,153369,812110
135965,11583076,812110
135966,10720878,812110
135967,10961614,812110
135968,11327740,812110
135969,10863355,812110
135970,11694858,812110
135971,9483571,811211
135972,137083,812110
135973,112119,812110
135974,9035874,812110
135975,9094502,812110
135976,11652063,812110
135977,112364,812110
135978,7345309,812110
135979,122005,812110
135980,7048700,812110
135981,8112758,812110
135982,8727933,812110
135983,95771,811111
135984,9728622,813230
135985,10678510,812110
135986,10765679,812110
135987,10042013,811219
135988,9489897,812410
135989,11273910,812110
135990,10465696,811111
135991,11443940,812110
135992,99335,811312
135993,11567339,812110
135994,10722632,812110
135995,74960,812310
135996,59178,812310
135997,6498860,812310
135998,6930120,812310
135999,144574,812310
136000,149079,812310
136001,148004,812310
136002,100582,812310
136003,94305,812310
136004,71607,812310
136005,59815,812310
136006,7622811,812310
136007,119174,812110
136008,6908658,812110
136009,10118976,812110
136010,7344721,812110
136011,8280058,813230
136012,11356187,813210
136013,9741173,812110
136014,9777573,812110
136015,11415420,812110
136016,11154032,811410
136017,11633461,811410
136018,10509279,811219
136019,155957,811199
136020,10898354,811199
136021,9177356,811111
136022,10903875,811410
136023,9782735,811410
136024,6948957,811410
136025,11344744,811191
136026,10920343,811191
136027,6958968,811112
136028,7622124,812110
136029,9802261,811410
136030,10551189,812110
136031,77962,813230
136032,8280103,811211
136033,92212,811410
136034,11176687,811491
136035,8320193,811493
136036,7622748,811219
136037,75954,811219
136038,9106642,811219
136039,8677379,811219
136040,10312791,811410
136041,10276711,811410
136042,9972042,811410
136043,83009,811410
136044,103661,811410
136045,9753580,811410
136046,11261951,811410
136047,9709490,811410
136048,10062945,811410
136049,11684661,811410
136050,10039912,811410
136051,11258379,811410
136052,6973215,811410
136053,11307458,811493
136054,10021993,811410
136055,10047953,811410
136056,127706,811211
136057,10075501,811410
136058,7368559,811410
136059,11010675,811219
136060,10441251,811410
136061,95216,811410
136062,9706745,811410
136063,10253123,812110
136064,10610796,813210
136065,11122497,812110
136066,105738,812990
136067,117022,811199
136068,148754,812110
136069,110941,812110
136070,135680,812110
136071,10022572,812110
136072,152210,812110
136073,122064,812110
136074,11651797,812110
136075,11553177,812110
136076,7803976,812110
136077,9716006,812990
136078,123740,812990
136079,74627,812990
136080,11413670,812990
136081,95129,812990
136082,10883577,812990
136083,9252946,812110
136084,6971876,812110
136085,10743803,812110
136086,10518094,811111
136087,60525,812110
136088,62958,811199
136089,10798902,811111
136090,11198641,812110
136091,102489,812110
136092,9035634,812110
136093,95526,812110
136094,9867596,812110
136095,8316882,811420
136096,9800106,812110
136097,10916138,812110
136098,9795277,812110
136099,11303620,812110
136100,8312744,812110
136101,8485685,812110
136102,8356672,812110
136103,11361395,812110
136104,10492793,811111
136105,11004716,812110
136106,7017160,813210
136107,10117820,812110
136108,8333694,813210
136109,62375,813210
136110,64137,813210
136111,9543820,812110
136112,144149,813210
136113,84934,813210
136114,8728124,812110
136115,95259,813210
136116,82105,813230
136117,10100321,812110
136118,9169858,811211
136119,142301,811199
136120,8362398,811129
136121,10435098,812110
136122,8797249,812110
136123,9965276,812110
136124,11600227,812110
136125,10157157,811312
136126,7633708,812110
136127,8301824,812110
136128,11094056,812110
136129,73168,813210
136130,9427900,812110
136131,10352336,812110
136132,11022897,812110
136133,132518,813230
136134,11377468,812110
136135,68604,811192
136136,11554450,812910
136137,8319469,812110
136138,8361933,812110
136139,8677820,812110
136140,11030197,812110
136141,9973372,812110
136142,11099605,811219
136143,10957491,812110
136144,9808289,811111
136145,9608615,811112
136146,8319467,811199
136147,11490345,812110
136148,8797819,812110
136149,89407,813210
136150,120428,813210
136151,144394,813210
136152,10961611,813230
136153,9614136,811219
136154,9834213,811219
136155,10412779,812110
136156,11504218,812110
136157,11115290,812110
136158,8346422,812110
136159,8345685,811191
136160,11160631,812110
136161,6971604,812110
136162,11108377,812110
136163,55507,812110
136164,106242,811219
136165,10541110,813230
136166,112588,812110
136167,10856424,812110
136168,9702663,812110
136169,9451457,812110
136170,9998070,812110
136171,11019619,812110
136172,122137,812110
136173,8677484,811191
136174,11097329,811430
136175,8320619,813230
136176,116581,813230
136177,6908917,812110
136178,9282160,811114
136179,7017105,812110
136180,8317352,812110
136181,7621554,812110
136182,10703314,812110
136183,10723693,811211
136184,7345873,811191
136185,10534366,811191
136186,71800,811191
136187,9657753,811191
136188,69969,812110
136189,9760925,812110
136190,8361904,812110
136191,6958883,812110
136192,95821,811430
136193,9859621,812110
136194,88186,812110
136195,9625491,812110
136196,65401,812210
136197,9918829,812110
136198,9545871,812110
136199,135280,812110
136200,99980,812110
136201,6958828,812110
136202,10073209,812110
136203,9487268,811219
136204,8280006,811121
136205,8304124,811492
136206,9898699,812110
136207,11424108,812110
136208,10369220,812110
136209,10243010,812110
136210,11367373,812110
136211,10750524,812110
136212,10586946,811199
136213,11210167,811121
136214,10576386,811312
136215,10163411,811111
136216,10805065,811114
136217,133645,811121
136218,10141745,811219
136219,10140130,812110
136220,11336356,812110
136221,11509024,812110
136222,10765319,812110
136223,7017078,812110
136224,8370272,812990
136225,10774518,812110
136226,10925317,812110
136227,7804385,811192
136228,9207057,812990
136229,6971474,812110
136230,8552140,812110
136231,10459584,812110
136232,130334,812110
136233,9786418,811115
136234,111632,811121
136235,7138160,812110
136236,10861705,812110
136237,6959714,811499
136238,10512111,811313
136239,7345991,812110
136240,11178597,811111
136241,91083,811199
136242,10488334,812110
136243,7346009,812110
136244,11613633,812110
136245,9519633,811311
136246,10410016,812110
136247,6930096,811192
136248,6915855,812110
136249,10820591,812110
136250,11168658,812410
136251,10772729,811114
136252,10606737,812410
136253,10759531,811111
136254,10693015,811312
136255,11454893,811199
136256,10461195,812410
136257,62605,811111
136258,73638,811121
136259,89727,811192
136260,111633,812410
136261,109131,811111
136262,10315333,812110
136263,6941039,812110
136264,10127827,812110
136265,6960242,812110
136266,10921652,812110
136267,11023798,812110
136268,109853,812110
136269,10567317,812110
136270,7016940,812110
136271,9809819,811219
136272,11671431,812110
136273,135678,812110
136274,9650939,811492
136275,8346206,812110
136276,9509437,811492
136277,11276858,812110
136278,8370166,811492
136279,11192971,813230
136280,8333389,811111
136281,10066765,812110
136282,66252,812110
136283,11253467,812110
136284,8796654,811111
136285,9501911,811410
136286,6973134,811410
136287,9997850,811314
136288,10319848,811121
136289,149670,811111
136290,7155967,811114
136291,8333796,811111
136292,10752581,811113
136293,9907083,811111
136294,11038512,811111
136295,11349243,811111
136296,9507720,811121
136297,11007013,811111
136298,9836115,811111
136299,9758416,811113
136300,11400048,811111
136301,85478,811111
136302,8677490,811199
136303,9795275,812110
136304,10129134,812110
136305,11153695,812110
136306,10834455,812110
136307,11082199,812110
136308,9958753,812110
136309,120023,812110
136310,10530403,812110
136311,11597608,812110
136312,99249,813230
136313,8280423,813120
136314,10009592,812110
136315,11346321,812110
136316,136468,811111
136317,9854882,812110
136318,6908389,812990
136319,10685880,812110
136320,11025725,812110
136321,11068857,812110
136322,9870285,812110
136323,9494062,812110
136324,135639,812110
136325,11195805,812110
136326,11614198,812110
136327,6959427,811192
136328,63504,811493
136329,11038414,812110
136330,6930668,812110
136331,81513,811430
136332,78284,812130
136333,10172998,812110
136334,11533728,812110
136335,11037381,812110
136336,9503931,812110
136337,120015,812110
136338,6941250,812110
136339,10908624,812110
136340,11107108,812110
136341,9637334,812110
136342,58843,812110
136343,10373312,812110
136344,11690145,812110
136345,115963,812110
136346,10345051,812110
136347,118695,812110
136348,8356769,812110
136349,9763880,812110
136350,9963405,812110
136351,101298,812110
136352,6959464,813230
136353,11150367,811111
136354,11519025,812110
136355,8320163,811199
136356,67284,811116
136357,10912602,812110
136358,66707,811111
136359,9253034,812110
136360,10160394,812110
136361,9346383,812110
136362,11436401,812110
136363,6915642,931210
136364,6929939,931810
136365,96282,931610
136366,141509,931210
136367,10358315,931411
136368,8515097,931210
136369,154553,931210
136370,10746302,931210
136371,148165,931210
136372,153209,931210
136373,148178,931210
136374,118589,931411
136375,7634042,931210
136376,118497,931210
136377,8301305,931210
136378,11225963,931210
136379,89371,931210
136380,89372,931210
136381,6189788,931210
136382,151859,931210
136383,95394,931210
136384,112278,931210
136385,78928,931210
136386,8280836,931412
136387,54457,931210
136388,76386,931412
136389,6972680,931412
136390,11430557,931210
136391,11425542,931210
136392,7804378,931412
136393,10211253,931412
136394,6930651,931210
136395,87639,931210
136396,10731513,931210
136397,112263,931610
136398,8486019,931412
136399,11054912,931610
136400,9052516,931610
136401,57056,931210
136402,91679,931610
136403,10908177,931610
136404,7633415,931610
136405,68515,931610
136406,59628,931610
136407,93174,931610
136408,6971260,931210
136409,77464,931210
136410,85735,931610
136411,76462,931610
136412,8390198,931610
136413,134877,931411
136414,88685,931210
136415,62113,931610
136416,10574402,931610
136417,8319486,931610
136418,8875544,931810
136419,6424309,931810
136420,118492,931210
136421,10493967,931210
136422,65168,931210
136423,11686101,931411
136424,8280127,931210
136425,65167,931210
136426,8345896,931412
136427,60380,931411
136428,11324609,931210
136429,151007,931810
136430,61628,931610
136431,8552684,931210
136432,8515102,931210
136433,10549183,931210
136434,100330,931310
136435,58500,931210
136436,11350455,931411
136437,10937097,931210
136438,61630,931210
136439,11666868,931210
136440,10133729,931110
136441,9602781,931210
136442,59627,931110
136443,96537,931210
136444,69753,931210
136445,71673,931310
136446,77649,931210
136447,9983896,931210
136448,9734249,931412
136449,148159,931810
136450,10600650,931412
136451,9832438,931412
136452,67403,931610
136453,153226,931210
136454,9817625,931610
136455,11262789,931610
136456,8313315,931610
136457,9866570,931610
136458,95459,931610
136459,10011868,931610
136460,10174761,931610
136461,10840524,931412
136462,9306574,931610
136463,9288838,931210
136464,61290,931412
136465,121607,931412
136466,142849,931412
136467,156607,931412
136468,134681,931412
136469,75982,931412
136470,53394,931412
136471,62332,931412
136472,52734,931412
136473,147500,931412
136474,147930,931310
136475,148467,931310
136476,153206,931310
136477,91536,931810
136478,9589521,931210
136479,86881,931210
136480,153049,931411
136481,11469865,931210
136482,9212029,931210
136483,153219,931210
136484,9639749,931210
136485,96366,931310
136486,11034071,931310
136487,11090865,931412
136488,57069,931610
136489,149840,931810
136490,6424372,931810
136491,11345688,931810
136492,8112091,931610
136493,119525,931610
136494,67953,931412
136495,8772922,931412
136496,151152,931412
136497,8316927,931412
136498,9056597,931412
136499,73523,931412
136500,6423160,931412
136501,68998,931412
136502,153045,931412
136503,8280421,931810
136504,119515,931210
136505,9838172,931412
136506,85450,931310
136507,151050,931412
136508,10464565,931412
136509,141573,931412
136510,11554228,931412
136511,78788,931610
136512,10919865,931210
136513,10383327,931610
136514,9717137,931210
136515,9587155,931610
136516,9865020,931210
136517,11551619,931412
136518,11576232,931412
136519,11031768,931510
136520,144877,931310
136521,7049323,931210
136522,61622,931210
136523,58646,931210
136524,9650089,931610
136525,10638806,931610
136526,9708002,931610
136527,11222985,931210
136528,10387583,931610
136529,100124,931412
136530,11471931,931412
136531,53954,931412
136532,104026,931412
136533,130833,931412
136534,9520652,931411
136535,109182,931210
136536,131418,931610
136537,10210961,931610
136538,148493,931610
136539,11486522,931810
136540,11477217,931412
136541,116044,931610
136542,8196515,931412
136543,62125,931412
136544,10282949,931411
136545,10367683,931411
136546,53840,931610
136547,57140,931210
136548,74503,931412
136549,58508,931412
136550,156665,931610
136551,156663,931610
136552,7633647,931412
136553,8552158,931412
136554,11610928,931412
136555,57304,931610
136556,102645,931610
136557,11269295,931412
136558,11363360,931411
136559,153918,931411
136560,11346339,931610
136561,10275359,931610
136562,11050977,931610
136563,10106839,931610
136564,9049215,931610
136565,60286,931412
136566,10059804,931412
136567,6423408,931510
136568,86655,931210
136569,68639,931310
136570,6941322,931411
136571,140117,931210
136572,76532,931210
136573,148105,931210
136574,108664,931210
136575,139458,931210
136576,119729,931210
136577,102889,931210
136578,97690,931810
136579,140769,931412
136580,6908252,931810
136581,10563353,931412
136582,8346409,931412
