id(pk),tipo_asent
1452,COLONIA
1453,FRACCIONAMIENTO
1454,COLONIA
1455,COLONIA
1456,COLONIA
1457,COLONIA
1458,COLONIA
1459,COLONIA
1460,FRACCIONAMIENTO
1461,FRACCIONAMIENTO
1462,PUEBLO
1463,COLONIA
1464,COLONIA
1465,COLONIA
1466,COLONIA
1467,COLONIA
1468,COLONIA
1469,COLONIA
1470,COLONIA
1471,COLONIA
1472,RESIDENCIAL
1473,
1474,COLONIA
1475,COLONIA
1476,COLONIA
1477,COLONIA
1478,COLONIA
1479,FRACCIONAMIENTO
1480,FRACCIONAMIENTO
1481,COLONIA
1482,COLONIA
1483,FRACCIONAMIENTO
1484,EJIDO
1485,COLONIA
1486,COLONIA
1487,COLONIA
1488,COLONIA
1489,FRACCIONAMIENTO
1490,EJIDO
1491,FRACCIONAMIENTO
1492,COLONIA
1493,COLONIA
1494,COLONIA
1495,COLONIA
1496,EJIDO
1497,COLONIA
1498,LOCALIDAD
1499,COLONIA
1500,COLONIA
1501,FRACCIONAMIENTO
1502,COLONIA
1503,COLONIA
1504,PUEBLO
1505,PARQUE INDUSTRIAL
1506,COLONIA
1507,COLONIA
1508,COLONIA
1509,COLONIA
1510,COLONIA
1511,COLONIA
1512,COLONIA
1513,PUEBLO
1514,COLONIA
1515,COLONIA
1516,FRACCIONAMIENTO
1517,FRACCIONAMIENTO
1518,FRACCIONAMIENTO
1519,COLONIA
1520,COLONIA
1521,COLONIA
1522,COLONIA
1523,COLONIA
1524,RESIDENCIAL
1525,COLONIA
1526,COLONIA
1527,COLONIA
1528,COLONIA
1529,COLONIA
1530,COLONIA
1531,COLONIA
1532,FRACCIONAMIENTO
1533,COLONIA
1534,COLONIA
1535,COLONIA
1536,COLONIA
1537,COLONIA
1538,FRACCIONAMIENTO
1539,COLONIA
1540,COLONIA
1541,COLONIA
1542,FRACCIONAMIENTO
1543,FRACCIONAMIENTO
1544,COLONIA
1545,COLONIA
1546,EJIDO
1547,COLONIA
1548,COLONIA
1549,FRACCIONAMIENTO
1550,FRACCIONAMIENTO
1551,COLONIA
1552,
1553,COLONIA
1554,COLONIA
1555,EJIDO
1556,COLONIA
1557,COLONIA
1558,COLONIA
1559,COLONIA
1560,FRACCIONAMIENTO
1561,COLONIA
1562,COLONIA
1563,COLONIA
1564,FRACCIONAMIENTO
1565,COLONIA
1566,COLONIA
1567,COLONIA
1568,COLONIA
1569,COLONIA
1570,COLONIA
1571,COLONIA
1572,COLONIA
1573,COLONIA
1574,COLONIA
1575,FRACCIONAMIENTO
1576,LOCALIDAD
1577,FRACCIONAMIENTO
1578,COLONIA
1579,FRACCIONAMIENTO
1580,EJIDO
1581,COLONIA
1582,COLONIA
1583,COLONIA
1584,EJIDO
1585,COLONIA
1586,COLONIA
1587,COLONIA
1588,FRACCIONAMIENTO
1589,COLONIA
1590,FRACCIONAMIENTO
1591,COLONIA
1592,COLONIA
1593,COLONIA
1594,FRACCIONAMIENTO
1595,COLONIA
1596,FRACCIONAMIENTO
1597,COLONIA
1598,FRACCIONAMIENTO
1599,FRACCIONAMIENTO
1600,COLONIA
1601,COLONIA
1602,COLONIA
1603,COLONIA
1604,FRACCIONAMIENTO
1605,FRACCIONAMIENTO
1606,FRACCIONAMIENTO
1607,COLONIA
1608,FRACCIONAMIENTO
1609,COLONIA
1610,COLONIA
1611,COLONIA
1612,FRACCIONAMIENTO
1613,COLONIA
1614,COLONIA
1615,COLONIA
1616,COLONIA
1617,COLONIA
1618,COLONIA
1619,FRACCIONAMIENTO
1620,COLONIA
1621,COLONIA
1622,FRACCIONAMIENTO
1623,COLONIA
1624,COLONIA
1625,EJIDO
1626,COLONIA
1627,COLONIA
1628,FRACCIONAMIENTO
1629,COLONIA
1630,FRACCIONAMIENTO
1631,COLONIA
1632,COLONIA
1633,COLONIA
1634,
1635,COLONIA
1636,COLONIA
1637,FRACCIONAMIENTO
1638,COLONIA
1639,AEROPUERTO
1640,RESIDENCIAL
1641,FRACCIONAMIENTO
1642,COLONIA
1643,COLONIA
1644,COLONIA
1645,EJIDO
1646,FRACCIONAMIENTO
1647,COLONIA
1648,COLONIA
1649,COLONIA
1650,COLONIA
1651,COLONIA
1652,COLONIA
1653,COLONIA
1654,FRACCIONAMIENTO
1655,FRACCIONAMIENTO
1656,COLONIA
1657,COLONIA
1658,FRACCIONAMIENTO
1659,COLONIA
1660,COLONIA
1661,COLONIA
1662,COLONIA
1663,FRACCIONAMIENTO
1664,CIUDAD
1665,CIUDAD
1666,COLONIA
1667,FRACCIONAMIENTO
1668,CIUDAD
1669,COLONIA
1670,UNIDAD HABITACIONAL
1671,FRACCIONAMIENTO
1672,COLONIA
1673,COLONIA
1674,FRACCIONAMIENTO
1675,FRACCIONAMIENTO
1676,COLONIA
1677,COLONIA
1678,COLONIA
1679,CUARTEL
1680,COLONIA
1681,COLONIA
1682,CIUDAD
1683,COLONIA
1684,COLONIA
1685,COLONIA
1686,COLONIA
1687,COLONIA
1688,FRACCIONAMIENTO
1689,FRACCIONAMIENTO
1690,COLONIA
1691,COLONIA
1692,COLONIA
1693,RANCHO
1694,COLONIA
1695,COLONIA
1696,COLONIA
1697,COLONIA
1698,COLONIA
1699,COLONIA
1700,FRACCIONAMIENTO
1701,FRACCIONAMIENTO
1702,COLONIA
1703,FRACCIONAMIENTO
1704,FRACCIONAMIENTO
1705,COLONIA
1706,COLONIA
1707,FRACCIONAMIENTO
1708,COLONIA
1709,COLONIA
1710,FRACCIONAMIENTO
1711,COLONIA
1712,COLONIA
1713,COLONIA
1714,COLONIA
1715,COLONIA
1716,COLONIA
1717,LOCALIDAD
1718,PUEBLO
1719,COLONIA
1720,ZONA COMERCIAL
1721,FRACCIONAMIENTO
1722,FRACCIONAMIENTO
1723,COLONIA
1724,COLONIA
1725,COLONIA
1726,COLONIA
1727,COLONIA
1728,MANZANA
1729,COLONIA
1730,FRACCIONAMIENTO
1731,PUEBLO
1732,COLONIA
1733,COLONIA
1734,COLONIA
1735,COLONIA
1736,COLONIA
1737,COLONIA
1738,COLONIA
1739,COLONIA
1740,COLONIA
1741,FRACCIONAMIENTO
1742,COLONIA
1743,CIUDAD INDUSTRIAL
1744,COLONIA
1745,FRACCIONAMIENTO
1746,COLONIA
1747,COLONIA
1748,COLONIA
1749,COLONIA
1750,COLONIA
1751,FRACCIONAMIENTO
1752,COLONIA
1753,EJIDO
1754,COLONIA
1755,COLONIA
1756,FRACCIONAMIENTO
1757,COLONIA
1758,COLONIA
1759,FRACCIONAMIENTO
1760,RESIDENCIAL
1761,COLONIA
1762,COLONIA
1763,RESIDENCIAL
1764,FRACCIONAMIENTO
1765,COLONIA
1766,RESIDENCIAL
1767,COLONIA
1768,PUEBLO
1769,COLONIA
1770,EJIDO
1771,FRACCIONAMIENTO
1772,COLONIA
1773,FRACCIONAMIENTO
1774,COLONIA
1775,COLONIA
1776,COLONIA
1777,COLONIA
1778,COLONIA
1779,COLONIA
1780,COLONIA
1781,FRACCIONAMIENTO
1782,COLONIA
1783,HACIENDA
1784,COLONIA
1785,FRACCIONAMIENTO
1786,COLONIA
1787,COLONIA
1788,COLONIA
1789,COLONIA
1790,COLONIA
1791,COLONIA
1792,PUEBLO
1793,COLONIA
1794,COLONIA
1795,COLONIA
1796,COLONIA
1797,COLONIA
1798,COLONIA
1799,COLONIA
1800,COLONIA
1801,PUERTO
1802,FRACCIONAMIENTO
1803,COLONIA
1804,COLONIA
1805,COLONIA
1806,PARQUE INDUSTRIAL
1807,COLONIA
1808,FRACCIONAMIENTO
1809,COLONIA
1810,FRACCIONAMIENTO
1811,FRACCIONAMIENTO
1812,COLONIA
1813,FRACCIONAMIENTO
1814,COLONIA
1815,FRACCIONAMIENTO
1816,CIUDAD
1817,PARQUE INDUSTRIAL
1818,FRACCIONAMIENTO
1819,COLONIA
1820,COLONIA
1821,COLONIA
1822,COLONIA
1823,COLONIA
1824,COLONIA
1825,FRACCIONAMIENTO
1826,COLONIA
1827,FRACCIONAMIENTO
1828,FRACCIONAMIENTO
1829,COLONIA
1830,COLONIA
1831,FRACCIONAMIENTO
1832,FRACCIONAMIENTO
1833,COLONIA
1834,COLONIA
1835,PUEBLO
1836,COLONIA
1837,COLONIA
1838,COLONIA
1839,AMPLIACION
1840,COLONIA
1841,COLONIA
1842,PARQUE INDUSTRIAL
1843,FRACCIONAMIENTO
1844,COLONIA
1845,PARQUE INDUSTRIAL
1846,FRACCIONAMIENTO
1847,COLONIA
1848,ZONA COMERCIAL
1849,COLONIA
1850,FRACCIONAMIENTO
1851,COLONIA
1852,COLONIA
1853,COLONIA
1854,EJIDO
1855,FRACCIONAMIENTO
1856,ZONA COMERCIAL
1857,COLONIA
1858,COLONIA
1859,COLONIA
1860,COLONIA
1861,COLONIA
1862,FRACCIONAMIENTO
1863,COLONIA
1864,FRACCIONAMIENTO
1865,COLONIA
1866,COLONIA
1867,COLONIA
1868,FRACCIONAMIENTO
1869,COLONIA
1870,COLONIA
1871,COLONIA
1872,COLONIA
1873,COLONIA
1874,FRACCIONAMIENTO
1875,FRACCIONAMIENTO
1876,COLONIA
1877,FRACCIONAMIENTO
1878,COLONIA
1879,FRACCIONAMIENTO
1880,COLONIA
1881,FRACCIONAMIENTO
1882,COLONIA
1883,COLONIA
1884,COLONIA
1885,COLONIA
1886,COLONIA
1887,COLONIA
1888,COLONIA
1889,COLONIA
1890,COLONIA
1891,COLONIA
1892,FRACCIONAMIENTO
1893,COLONIA
1894,FRACCIONAMIENTO
1895,FRACCIONAMIENTO
1896,FRACCIONAMIENTO
1897,COLONIA
1898,COLONIA
1899,COLONIA
1900,COLONIA
1901,COLONIA
1902,COLONIA
1903,LOCALIDAD
1904,COLONIA
1905,COLONIA
1906,COLONIA
1907,COLONIA
1908,COLONIA
1909,COLONIA
1910,CIUDAD INDUSTRIAL
1911,COLONIA
1912,COLONIA
1913,COLONIA
1914,FRACCIONAMIENTO
1915,COLONIA
1916,COLONIA
1917,COLONIA
1918,FRACCIONAMIENTO
1919,COLONIA
1920,COLONIA
1921,CIUDAD INDUSTRIAL
1922,FRACCIONAMIENTO
1923,COLONIA
1924,EJIDO
1925,PUEBLO
1926,COLONIA
1927,FRACCIONAMIENTO
1928,COLONIA
1929,COLONIA
1930,CIUDAD
1931,EJIDO
1932,COLONIA
1933,COLONIA
1934,PUEBLO
1935,RESIDENCIAL
1936,COLONIA
1937,PUEBLO
1938,PARQUE INDUSTRIAL
1939,COLONIA
1940,PARQUE INDUSTRIAL
1941,EJIDO
1942,COLONIA
1943,COLONIA
1944,COLONIA
1945,COLONIA
1946,LOCALIDAD
1947,COLONIA
1948,COLONIA
1949,COLONIA
1950,COLONIA
1951,COLONIA
1952,COLONIA
1953,PUEBLO
1954,COLONIA
1955,COLONIA
1956,COLONIA
1957,COLONIA
1958,FRACCIONAMIENTO
1959,COLONIA
1960,COLONIA
1961,COLONIA
1962,COLONIA
1963,COLONIA
1964,PARQUE INDUSTRIAL
1965,COLONIA
1966,COLONIA
1967,FRACCIONAMIENTO
1968,COLONIA
1969,PUEBLO
1970,COLONIA
1971,COLONIA
1972,COLONIA
1973,COLONIA
1974,COLONIA
1975,FRACCIONAMIENTO
1976,COLONIA
1977,FRACCIONAMIENTO
1978,COLONIA
1979,FRACCIONAMIENTO
1980,FRACCIONAMIENTO
1981,PUEBLO
1982,COLONIA
1983,COLONIA
1984,COLONIA
1985,FRACCIONAMIENTO
1986,COLONIA
1987,COLONIA
1988,COLONIA
1989,COLONIA
1990,AMPLIACION
1991,COLONIA
1992,PARQUE INDUSTRIAL
1993,COLONIA
1994,PUEBLO
1995,COLONIA
1996,COLONIA
1997,COLONIA
1998,COLONIA
1999,PARQUE INDUSTRIAL
2000,FRACCIONAMIENTO
2001,FRACCIONAMIENTO
2002,MANZANA
2003,COLONIA
2004,COLONIA
2005,COLONIA
2006,COLONIA
2007,CIUDAD
2008,COLONIA
2009,FRACCIONAMIENTO
2010,COLONIA
2011,COLONIA
2012,FRACCIONAMIENTO
2013,FRACCIONAMIENTO
2014,COLONIA
2015,COLONIA
2016,COLONIA
2017,COLONIA
2018,COLONIA
2019,COLONIA
2020,COLONIA
2021,COLONIA
2022,COLONIA
2023,COLONIA
2024,COLONIA
2025,FRACCIONAMIENTO
2026,COLONIA
2027,FRACCIONAMIENTO
2028,CIUDAD
2029,COLONIA
2030,FRACCIONAMIENTO
2031,COLONIA
2032,COLONIA
2033,COLONIA
2034,COLONIA
2035,COLONIA
2036,FRACCIONAMIENTO
2037,COLONIA
2038,COLONIA
2039,COLONIA
2040,COLONIA
2041,FRACCIONAMIENTO
2042,COLONIA
2043,PUEBLO
2044,COLONIA
2045,COLONIA
2046,COLONIA
2047,FRACCIONAMIENTO
2048,COLONIA
2049,FRACCIONAMIENTO
2050,COLONIA
2051,COLONIA
2052,FRACCIONAMIENTO
2053,COLONIA
2054,EJIDO
2055,COLONIA
2056,COLONIA
2057,COLONIA
2058,FRACCIONAMIENTO
2059,COLONIA
2060,COLONIA
2061,FRACCIONAMIENTO
2062,COLONIA
2063,FRACCIONAMIENTO
2064,COLONIA
2065,COLONIA
2066,COLONIA
2067,FRACCIONAMIENTO
2068,FRACCIONAMIENTO
2069,COLONIA
2070,COLONIA
2071,FRACCIONAMIENTO
2072,COLONIA
2073,COLONIA
2074,COLONIA
2075,EJIDO
2076,COLONIA
2077,FRACCIONAMIENTO
2078,FRACCIONAMIENTO
2079,COLONIA
2080,FRACCIONAMIENTO
2081,COLONIA
2082,COLONIA
2083,COLONIA
2084,COLONIA
2085,FRACCIONAMIENTO
2086,FRACCIONAMIENTO
2087,FRACCIONAMIENTO
2088,COLONIA
2089,FRACCIONAMIENTO
2090,FRACCIONAMIENTO
2091,FRACCIONAMIENTO
2092,FRACCIONAMIENTO
2093,CIUDAD
2094,PUEBLO
2095,FRACCIONAMIENTO
2096,FRACCIONAMIENTO
2097,
2098,FRACCIONAMIENTO
2099,FRACCIONAMIENTO
2100,FRACCIONAMIENTO
2101,FRACCIONAMIENTO
2102,COLONIA
2103,COLONIA
2104,FRACCIONAMIENTO
2105,PUEBLO
2106,COLONIA
2107,FRACCIONAMIENTO
2108,FRACCIONAMIENTO
2109,FRACCIONAMIENTO
2110,COLONIA
2111,COLONIA
2112,COLONIA
2113,COLONIA
2114,FRACCIONAMIENTO
2115,COLONIA
2116,FRACCIONAMIENTO
2117,RESIDENCIAL
2118,CIUDAD
2119,COLONIA
2120,COLONIA
2121,FRACCIONAMIENTO
2122,COLONIA
2123,FRACCIONAMIENTO
2124,FRACCIONAMIENTO
2125,COLONIA
2126,FRACCIONAMIENTO
2127,COLONIA
2128,COLONIA
2129,COLONIA
2130,FRACCIONAMIENTO
2131,COLONIA
2132,FRACCIONAMIENTO
2133,COLONIA
2134,FRACCIONAMIENTO
2135,FRACCIONAMIENTO
2136,FRACCIONAMIENTO
2137,LOCALIDAD
2138,COLONIA
2139,COLONIA
2140,COLONIA
2141,FRACCIONAMIENTO
2142,FRACCIONAMIENTO
2143,COLONIA
2144,RESIDENCIAL
2145,LOCALIDAD
2146,COLONIA
2147,COLONIA
2148,COLONIA
2149,COLONIA
2150,COLONIA
2151,COLONIA
2152,COLONIA
2153,COLONIA
2154,CONDOMINIO
2155,COLONIA
2156,COLONIA
2157,COLONIA
2158,FRACCIONAMIENTO
2159,FRACCIONAMIENTO
2160,AMPLIACION
2161,EJIDO
2162,FRACCIONAMIENTO
2163,FRACCIONAMIENTO
2164,COLONIA
2165,FRACCIONAMIENTO
2166,FRACCIONAMIENTO
2167,FRACCIONAMIENTO
2168,COLONIA
2169,COLONIA
2170,COLONIA
2171,FRACCIONAMIENTO
2172,EJIDO
2173,FRACCIONAMIENTO
2174,COLONIA
2175,COLONIA
2176,FRACCIONAMIENTO
2177,EJIDO
2178,FRACCIONAMIENTO
2179,COLONIA
2180,FRACCIONAMIENTO
2181,COLONIA
2182,COLONIA
2183,COLONIA
2184,COLONIA
2185,COLONIA
2186,CIUDAD
2187,COLONIA
2188,CIUDAD
2189,FRACCIONAMIENTO
2190,COLONIA
2191,COLONIA
2192,FRACCIONAMIENTO
2193,COLONIA
2194,COLONIA
2195,FRACCIONAMIENTO
2196,EJIDO
2197,COLONIA
2198,FRACCIONAMIENTO
2199,FRACCIONAMIENTO
2200,COLONIA
2201,COLONIA
2202,COLONIA
2203,COLONIA
2204,FRACCIONAMIENTO
2205,COLONIA
2206,COLONIA
2207,ZONA COMERCIAL
2208,COLONIA
2209,FRACCIONAMIENTO
2210,COLONIA
2211,COLONIA
2212,COLONIA
2213,COLONIA
2214,COLONIA
2215,COLONIA
2216,COLONIA
2217,FRACCIONAMIENTO
2218,COLONIA
2219,COLONIA
2220,COLONIA
2221,ZONA INDUSTRIAL
2222,COLONIA
2223,COLONIA
2224,FRACCIONAMIENTO
2225,COLONIA
2226,COLONIA
2227,COLONIA
2228,LOCALIDAD
2229,COLONIA
2230,CIUDAD INDUSTRIAL
2231,FRACCIONAMIENTO
2232,COLONIA
2233,COLONIA
2234,COLONIA
2235,COLONIA
2236,COLONIA
2237,COLONIA
2238,FRACCIONAMIENTO
2239,COLONIA
2240,COLONIA
2241,COLONIA
2242,COLONIA
2243,COLONIA
2244,PUEBLO
2245,RESIDENCIAL
2246,COLONIA
2247,AMPLIACION
2248,COLONIA
2249,COLONIA
2250,COLONIA
2251,FRACCIONAMIENTO
2252,COLONIA
2253,LOCALIDAD
2254,FRACCIONAMIENTO
2255,FRACCIONAMIENTO
2256,COLONIA
2257,COLONIA
2258,COLONIA
2259,COLONIA
2260,COLONIA
2261,FRACCIONAMIENTO
2262,COLONIA
2263,COLONIA
2264,COLONIA
2265,COLONIA
2266,COLONIA
2267,COLONIA
2268,COLONIA
2269,FRACCIONAMIENTO
2270,FRACCIONAMIENTO
2271,EJIDO
2272,COLONIA
2273,COLONIA
2274,COLONIA
2275,COLONIA
2276,COLONIA
2277,COLONIA
2278,COLONIA
2279,CIUDAD
2280,FRACCIONAMIENTO
2281,COLONIA
2282,COLONIA
2283,EJIDO
2284,COLONIA
2285,COLONIA
2286,FRACCIONAMIENTO
2287,AMPLIACION
2288,COLONIA
2289,COLONIA
2290,COLONIA
2291,COLONIA
2292,FRACCIONAMIENTO
2293,COLONIA
2294,FRACCIONAMIENTO
2295,AMPLIACION
2296,PUEBLO
2297,COLONIA
2298,COLONIA
2299,COLONIA
2300,EJIDO
2301,COLONIA
2302,LOCALIDAD
2303,FRACCIONAMIENTO
2304,FRACCIONAMIENTO
2305,FRACCIONAMIENTO
2306,COLONIA
2307,COLONIA
2308,COLONIA
2309,COLONIA
2310,COLONIA
2311,COLONIA
2312,COLONIA
2313,FRACCIONAMIENTO
2314,COLONIA
2315,COLONIA
2316,COLONIA
2317,COLONIA
2318,COLONIA
2319,COLONIA
2320,COLONIA
2321,COLONIA
2322,COLONIA
2323,COLONIA
2324,FRACCIONAMIENTO
2325,COLONIA
2326,COLONIA
2327,FRACCIONAMIENTO
2328,COLONIA
2329,RESIDENCIAL
2330,FRACCIONAMIENTO
2331,COLONIA
2332,COLONIA
2333,COLONIA
2334,CIUDAD
2335,EJIDO
2336,FRACCIONAMIENTO
2337,COLONIA
2338,FRACCIONAMIENTO
2339,COLONIA
2340,COLONIA
2341,COLONIA
2342,COLONIA
2343,COLONIA
2344,FRACCIONAMIENTO
2345,CIUDAD INDUSTRIAL
2346,FRACCIONAMIENTO
2347,COLONIA
2348,COLONIA
2349,COLONIA
2350,COLONIA
2351,COLONIA
2352,COLONIA
2353,PUEBLO
2354,COLONIA
2355,FRACCIONAMIENTO
2356,PUEBLO
2357,EJIDO
2358,COLONIA
2359,COLONIA
2360,COLONIA
2361,EJIDO
2362,COLONIA
2363,COLONIA
2364,COLONIA
2365,EJIDO
2366,COLONIA
2367,COLONIA
2368,COLONIA
2369,FRACCIONAMIENTO
2370,FRACCIONAMIENTO
2371,COLONIA
2372,FRACCIONAMIENTO
2373,FRACCIONAMIENTO
2374,FRACCIONAMIENTO
2375,COLONIA
2376,COLONIA
2377,CIUDAD
2378,EJIDO
2379,COLONIA
2380,COLONIA
2381,COLONIA
2382,COLONIA
2383,FRACCIONAMIENTO
2384,EJIDO
2385,CIUDAD
2386,FRACCIONAMIENTO
2387,FRACCIONAMIENTO
2388,COLONIA
2389,COLONIA
2390,COLONIA
2391,COLONIA
2392,PUEBLO
2393,EJIDO
2394,COLONIA
2395,COLONIA
2396,COLONIA
2397,COLONIA
2398,COLONIA
2399,COLONIA
2400,COLONIA
2401,COLONIA
2402,COLONIA
2403,COLONIA
2404,COLONIA
2405,COLONIA
2406,EJIDO
2407,COLONIA
2408,COLONIA
2409,RESIDENCIAL
2410,COLONIA
2411,COLONIA
2412,FRACCIONAMIENTO
2413,COLONIA
2414,COLONIA
2415,FRACCIONAMIENTO
2416,COLONIA
2417,COLONIA
2418,COLONIA
2419,FRACCIONAMIENTO
2420,COLONIA
2421,COLONIA
2422,COLONIA
2423,FRACCIONAMIENTO
2424,COLONIA
2425,COLONIA
2426,COLONIA
2427,COLONIA
2428,COLONIA
2429,FRACCIONAMIENTO
2430,FRACCIONAMIENTO
2431,COLONIA
2432,COLONIA
2433,COLONIA
2434,COLONIA
2435,CIUDAD INDUSTRIAL
2436,COLONIA
2437,COLONIA
2438,COLONIA
2439,COLONIA
2440,COLONIA
2441,COLONIA
2442,FRACCIONAMIENTO
2443,COLONIA
2444,EJIDO
2445,FRACCION
2446,COLONIA
2447,COLONIA
2448,ZONA COMERCIAL
2449,FRACCIONAMIENTO
2450,COLONIA
2451,COLONIA
2452,COLONIA
2453,COLONIA
2454,COLONIA
2455,COLONIA
2456,COLONIA
2457,COLONIA
2458,COLONIA
2459,COLONIA
2460,COLONIA
2461,COLONIA
2462,COLONIA
2463,COLONIA
2464,COLONIA
2465,COLONIA
2466,FRACCION
2467,COLONIA
2468,FRACCIONAMIENTO
2469,FRACCIONAMIENTO
2470,PARQUE INDUSTRIAL
2471,COLONIA
2472,COLONIA
2473,FRACCIONAMIENTO
2474,FRACCIONAMIENTO
2475,COLONIA
2476,COLONIA
2477,ZONA COMERCIAL
2478,COLONIA
2479,COLONIA
2480,COLONIA
2481,COLONIA
2482,LOCALIDAD
2483,EJIDO
2484,COLONIA
2485,COLONIA
2486,COLONIA
2487,FRACCIONAMIENTO
2488,COLONIA
2489,COLONIA
2490,COLONIA
2491,COLONIA
2492,PARQUE INDUSTRIAL
2493,COLONIA
2494,EJIDO
2495,COLONIA
2496,COLONIA
2497,COLONIA
2498,COLONIA
2499,FRACCIONAMIENTO
2500,COLONIA
2501,COLONIA
2502,FRACCIONAMIENTO
2503,COLONIA
2504,FRACCIONAMIENTO
2505,COLONIA
2506,COLONIA
2507,COLONIA
2508,EJIDO
2509,COLONIA
2510,COLONIA
2511,COLONIA
2512,COLONIA
2513,FRACCIONAMIENTO
2514,COLONIA
2515,COLONIA
2516,PUEBLO
2517,COLONIA
2518,COLONIA
2519,COLONIA
2520,COLONIA
2521,CIUDAD
2522,COLONIA
2523,ZONA COMERCIAL
2524,COLONIA
2525,COLONIA
2526,FRACCIONAMIENTO
2527,COLONIA
2528,COLONIA
2529,COLONIA
2530,COLONIA
2531,COLONIA
2532,FRACCIONAMIENTO
2533,COLONIA
2534,COLONIA
2535,COLONIA
2536,COLONIA
2537,CIUDAD
2538,FRACCIONAMIENTO
2539,COLONIA
2540,PUERTO
2541,FRACCIONAMIENTO
2542,COLONIA
2543,EJIDO
2544,COLONIA
2545,COLONIA
2546,COLONIA
2547,FRACCIONAMIENTO
2548,COLONIA
2549,COLONIA
2550,FRACCIONAMIENTO
2551,COLONIA
2552,COLONIA
2553,COLONIA
2554,COLONIA
2555,COLONIA
2556,COLONIA
2557,COLONIA
2558,FRACCIONAMIENTO
2559,COLONIA
2560,COLONIA
2561,COLONIA
2562,COLONIA
2563,COLONIA
2564,COLONIA
2565,COLONIA
2566,COLONIA
2567,COLONIA
2568,COLONIA
2569,EJIDO
2570,FRACCIONAMIENTO
2571,ZONA COMERCIAL
2572,COLONIA
2573,COLONIA
2574,COLONIA
2575,FRACCIONAMIENTO
2576,COLONIA
2577,FRACCIONAMIENTO
2578,AMPLIACION
2579,COLONIA
2580,COLONIA
2581,COLONIA
2582,COLONIA
2583,COLONIA
2584,COLONIA
2585,COLONIA
2586,FRACCIONAMIENTO
2587,COLONIA
2588,COLONIA
2589,FRACCIONAMIENTO
2590,COLONIA
2591,FRACCIONAMIENTO
2592,FRACCIONAMIENTO
2593,COLONIA
2594,COLONIA
2595,FRACCIONAMIENTO
2596,COLONIA
2597,COLONIA
2598,EJIDO
2599,COLONIA
2600,COLONIA
2601,COLONIA
2602,COLONIA
2603,FRACCIONAMIENTO
2604,FRACCIONAMIENTO
2605,FRACCIONAMIENTO
2606,COLONIA
2607,COLONIA
2608,COLONIA
2609,COLONIA
2610,FRACCIONAMIENTO
2611,COLONIA
2612,LOCALIDAD
2613,SECCION
2614,COLONIA
2615,PARQUE INDUSTRIAL
2616,COLONIA
2617,COLONIA
2618,COLONIA
2619,COLONIA
2620,COLONIA
2621,COLONIA
2622,COLONIA
2623,FRACCIONAMIENTO
2624,PARQUE INDUSTRIAL
2625,COLONIA
2626,FRACCIONAMIENTO
2627,COLONIA
2628,FRACCIONAMIENTO
2629,COLONIA
2630,COLONIA
2631,FRACCIONAMIENTO
2632,ZONA INDUSTRIAL
2633,COLONIA
2634,FRACCIONAMIENTO
2635,COLONIA
2636,RANCHO
2637,COLONIA
2638,COLONIA
2639,FRACCIONAMIENTO
2640,CIUDAD
2641,EJIDO
2642,COLONIA
2643,ZONA COMERCIAL
2644,COLONIA
2645,COLONIA
2646,COLONIA
2647,COLONIA
2648,FRACCIONAMIENTO
2649,COLONIA
2650,COLONIA
2651,COLONIA
2652,COLONIA
2653,UNIDAD HABITACIONAL
2654,COLONIA
2655,COLONIA
2656,FRACCIONAMIENTO
2657,FRACCIONAMIENTO
2658,COLONIA
2659,COLONIA
2660,COLONIA
2661,COLONIA
2662,FRACCIONAMIENTO
2663,COLONIA
2664,FRACCIONAMIENTO
2665,FRACCIONAMIENTO
2666,COLONIA
2667,CIUDAD
2668,COLONIA
2669,PUERTO
2670,FRACCIONAMIENTO
2671,COLONIA
2672,FRACCIONAMIENTO
2673,FRACCIONAMIENTO
2674,FRACCIONAMIENTO
2675,FRACCIONAMIENTO
2676,COLONIA
2677,FRACCIONAMIENTO
2678,FRACCIONAMIENTO
2679,COLONIA
2680,COLONIA
2681,COLONIA
2682,COLONIA
2683,FRACCIONAMIENTO
2684,COLONIA
2685,COLONIA
2686,COLONIA
2687,COLONIA
2688,COLONIA
2689,COLONIA
2690,FRACCIONAMIENTO
2691,COLONIA
2692,COLONIA
2693,COLONIA
2694,COLONIA
2695,FRACCIONAMIENTO
2696,COLONIA
2697,CIUDAD
2698,COLONIA
2699,COLONIA
2700,ZONA COMERCIAL
2701,COLONIA
2702,COLONIA
2703,COLONIA
2704,COLONIA
2705,COLONIA
2706,COLONIA
2707,COLONIA
2708,COLONIA
2709,COLONIA
2710,COLONIA
2711,COLONIA
2712,FRACCIONAMIENTO
2713,FRACCIONAMIENTO
2714,COLONIA
2715,EJIDO
2716,COLONIA
2717,PUEBLO
2718,COLONIA
2719,COLONIA
2720,COLONIA
2721,FRACCIONAMIENTO
2722,COLONIA
2723,FRACCIONAMIENTO
2724,FRACCIONAMIENTO
2725,COLONIA
2726,COLONIA
2727,COLONIA
2728,COLONIA
2729,COLONIA
2730,COLONIA
2731,FRACCIONAMIENTO
2732,COLONIA
2733,COLONIA
2734,FRACCIONAMIENTO
2735,COLONIA
2736,COLONIA
2737,COLONIA
2738,COLONIA
2739,PUEBLO
2740,COLONIA
2741,AMPLIACION
2742,COLONIA
